item_id,func,split,layers,alpha,posmode,arm,seed,good_rank,bad_rank,argmax_tok,in_top5,is_top1,beats_bad,patch_norm
Ireland->Spain,capital,heldout,6-7-8,2.0,all,randnorm,1,31,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,0.5,all,lens,-1,51,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,0.5,all,randdir,0,707,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,0.5,all,randdir,1,637,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,0.5,all,randnorm,0,849,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,0.5,all,randnorm,1,544,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,1.0,all,lens,-1,10,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,1.0,all,randdir,0,615,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,1.0,all,randdir,1,493,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,1.0,all,randnorm,0,741,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,1.0,all,randnorm,1,304,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,2.0,all,lens,-1,14,4373,309,0,0,1,
Ireland->Spain,capital,heldout,7-8-9,2.0,all,randdir,0,480,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,2.0,all,randdir,1,297,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,2.0,all,randnorm,0,491,1,18220,0,0,0,
Ireland->Spain,capital,heldout,7-8-9,2.0,all,randnorm,1,572,1,18220,0,0,0,
Ireland->Spain,language,heldout,3,0.5,all,lens,-1,9,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,0.5,all,randdir,0,25,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,0.5,all,randdir,1,19,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,0.5,all,randnorm,0,26,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,0.5,all,randnorm,1,24,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,1.0,all,lens,-1,4,1,3594,1,0,0,
Ireland->Spain,language,heldout,3,1.0,all,randdir,0,25,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,1.0,all,randdir,1,17,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,1.0,all,randnorm,0,28,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,1.0,all,randnorm,1,19,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,2.0,all,lens,-1,4,1,3594,1,0,0,
Ireland->Spain,language,heldout,3,2.0,all,randdir,0,24,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,2.0,all,randdir,1,16,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,2.0,all,randnorm,0,30,1,3594,0,0,0,
Ireland->Spain,language,heldout,3,2.0,all,randnorm,1,15,1,3594,0,0,0,
Ireland->Spain,language,heldout,4,0.5,all,lens,-1,5,1,3594,1,0,0,
Ireland->Spain,language,heldout,4,0.5,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,4,0.5,all,randdir,1,28,2,286,0,0,0,
Ireland->Spain,language,heldout,4,0.5,all,randnorm,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,4,0.5,all,randnorm,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,4,1.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,4,1.0,all,randdir,0,24,3,286,0,0,0,
Ireland->Spain,language,heldout,4,1.0,all,randdir,1,29,2,286,0,0,0,
Ireland->Spain,language,heldout,4,1.0,all,randnorm,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,4,1.0,all,randnorm,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,4,2.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,4,2.0,all,randdir,0,18,4,286,0,0,0,
Ireland->Spain,language,heldout,4,2.0,all,randdir,1,37,5,286,0,0,0,
Ireland->Spain,language,heldout,4,2.0,all,randnorm,0,20,2,286,0,0,0,
Ireland->Spain,language,heldout,4,2.0,all,randnorm,1,29,2,286,0,0,0,
Ireland->Spain,language,heldout,5,0.5,all,lens,-1,6,1,3594,0,0,0,
Ireland->Spain,language,heldout,5,0.5,all,randdir,0,28,2,286,0,0,0,
Ireland->Spain,language,heldout,5,0.5,all,randdir,1,23,2,286,0,0,0,
Ireland->Spain,language,heldout,5,0.5,all,randnorm,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,5,0.5,all,randnorm,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,5,1.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,5,1.0,all,randdir,0,29,3,286,0,0,0,
Ireland->Spain,language,heldout,5,1.0,all,randdir,1,38,9,286,0,0,0,
Ireland->Spain,language,heldout,5,1.0,all,randnorm,0,29,3,286,0,0,0,
Ireland->Spain,language,heldout,5,1.0,all,randnorm,1,29,2,286,0,0,0,
Ireland->Spain,language,heldout,5,2.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,5,2.0,all,randdir,0,41,4,262,0,0,0,
Ireland->Spain,language,heldout,5,2.0,all,randdir,1,147,50,286,0,0,0,
Ireland->Spain,language,heldout,5,2.0,all,randnorm,0,30,4,286,0,0,0,
Ireland->Spain,language,heldout,5,2.0,all,randnorm,1,46,9,286,0,0,0,
Ireland->Spain,language,heldout,6,0.5,all,lens,-1,7,1,3594,0,0,0,
Ireland->Spain,language,heldout,6,0.5,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,6,0.5,all,randdir,1,19,2,286,0,0,0,
Ireland->Spain,language,heldout,6,0.5,all,randnorm,0,27,1,3594,0,0,0,
Ireland->Spain,language,heldout,6,0.5,all,randnorm,1,17,2,286,0,0,0,
Ireland->Spain,language,heldout,6,1.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,6,1.0,all,randdir,0,27,1,3594,0,0,0,
Ireland->Spain,language,heldout,6,1.0,all,randdir,1,13,2,286,0,0,0,
Ireland->Spain,language,heldout,6,1.0,all,randnorm,0,29,2,262,0,0,0,
Ireland->Spain,language,heldout,6,1.0,all,randnorm,1,11,1,3594,0,0,0,
Ireland->Spain,language,heldout,6,2.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,6,2.0,all,randdir,0,30,2,262,0,0,0,
Ireland->Spain,language,heldout,6,2.0,all,randdir,1,10,2,286,0,0,0,
Ireland->Spain,language,heldout,6,2.0,all,randnorm,0,50,3,262,0,0,0,
Ireland->Spain,language,heldout,6,2.0,all,randnorm,1,6,1,3594,0,0,0,
Ireland->Spain,language,heldout,7,0.5,all,lens,-1,6,1,3594,0,0,0,
Ireland->Spain,language,heldout,7,0.5,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,7,0.5,all,randdir,1,26,2,286,0,0,0,
Ireland->Spain,language,heldout,7,0.5,all,randnorm,0,22,2,286,0,0,0,
Ireland->Spain,language,heldout,7,0.5,all,randnorm,1,25,2,286,0,0,0,
Ireland->Spain,language,heldout,7,1.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,7,1.0,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,7,1.0,all,randdir,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,7,1.0,all,randnorm,0,18,1,3594,0,0,0,
Ireland->Spain,language,heldout,7,1.0,all,randnorm,1,25,2,286,0,0,0,
Ireland->Spain,language,heldout,7,2.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,7,2.0,all,randdir,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,7,2.0,all,randdir,1,30,2,286,0,0,0,
Ireland->Spain,language,heldout,7,2.0,all,randnorm,0,13,1,3594,0,0,0,
Ireland->Spain,language,heldout,7,2.0,all,randnorm,1,19,2,286,0,0,0,
Ireland->Spain,language,heldout,8,0.5,all,lens,-1,8,1,3594,0,0,0,
Ireland->Spain,language,heldout,8,0.5,all,randdir,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,8,0.5,all,randdir,1,25,2,286,0,0,0,
Ireland->Spain,language,heldout,8,0.5,all,randnorm,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,8,0.5,all,randnorm,1,23,2,286,0,0,0,
Ireland->Spain,language,heldout,8,1.0,all,lens,-1,2,1,3594,1,0,0,
Ireland->Spain,language,heldout,8,1.0,all,randdir,0,30,2,286,0,0,0,
Ireland->Spain,language,heldout,8,1.0,all,randdir,1,23,4,286,0,0,0,
Ireland->Spain,language,heldout,8,1.0,all,randnorm,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,8,1.0,all,randnorm,1,20,2,286,0,0,0,
Ireland->Spain,language,heldout,8,2.0,all,lens,-1,1,2,7897,1,1,1,
Ireland->Spain,language,heldout,8,2.0,all,randdir,0,38,4,286,0,0,0,
Ireland->Spain,language,heldout,8,2.0,all,randdir,1,22,4,257,0,0,0,
Ireland->Spain,language,heldout,8,2.0,all,randnorm,0,30,3,286,0,0,0,
Ireland->Spain,language,heldout,8,2.0,all,randnorm,1,16,2,286,0,0,0,
Ireland->Spain,language,heldout,9,0.5,all,lens,-1,14,2,286,0,0,0,
Ireland->Spain,language,heldout,9,0.5,all,randdir,0,25,2,286,0,0,0,
Ireland->Spain,language,heldout,9,0.5,all,randdir,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,9,0.5,all,randnorm,0,25,2,286,0,0,0,
Ireland->Spain,language,heldout,9,0.5,all,randnorm,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,9,1.0,all,lens,-1,5,2,286,1,0,0,
Ireland->Spain,language,heldout,9,1.0,all,randdir,0,21,2,286,0,0,0,
Ireland->Spain,language,heldout,9,1.0,all,randdir,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,9,1.0,all,randnorm,0,25,2,286,0,0,0,
Ireland->Spain,language,heldout,9,1.0,all,randnorm,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,9,2.0,all,lens,-1,1,3,7897,1,1,1,
Ireland->Spain,language,heldout,9,2.0,all,randdir,0,18,1,3594,0,0,0,
Ireland->Spain,language,heldout,9,2.0,all,randdir,1,31,4,286,0,0,0,
Ireland->Spain,language,heldout,9,2.0,all,randnorm,0,25,3,286,0,0,0,
Ireland->Spain,language,heldout,9,2.0,all,randnorm,1,30,4,257,0,0,0,
Ireland->Spain,language,heldout,10,0.5,all,lens,-1,12,2,286,0,0,0,
Ireland->Spain,language,heldout,10,0.5,all,randdir,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,10,0.5,all,randdir,1,27,2,286,0,0,0,
Ireland->Spain,language,heldout,10,0.5,all,randnorm,0,27,3,286,0,0,0,
Ireland->Spain,language,heldout,10,0.5,all,randnorm,1,28,2,286,0,0,0,
Ireland->Spain,language,heldout,10,1.0,all,lens,-1,5,2,286,1,0,0,
Ireland->Spain,language,heldout,10,1.0,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,10,1.0,all,randdir,1,28,1,3594,0,0,0,
Ireland->Spain,language,heldout,10,1.0,all,randnorm,0,32,4,286,0,0,0,
Ireland->Spain,language,heldout,10,1.0,all,randnorm,1,29,1,3594,0,0,0,
Ireland->Spain,language,heldout,10,2.0,all,lens,-1,1,5,7897,1,1,1,
Ireland->Spain,language,heldout,10,2.0,all,randdir,0,32,3,286,0,0,0,
Ireland->Spain,language,heldout,10,2.0,all,randdir,1,30,1,3594,0,0,0,
Ireland->Spain,language,heldout,10,2.0,all,randnorm,0,42,6,286,0,0,0,
Ireland->Spain,language,heldout,10,2.0,all,randnorm,1,34,1,3594,0,0,0,
Ireland->Spain,language,heldout,6-7-8,0.5,all,lens,-1,7,1,3594,0,0,0,
Ireland->Spain,language,heldout,6-7-8,0.5,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,0.5,all,randdir,1,19,2,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,0.5,all,randnorm,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,0.5,all,randnorm,1,14,2,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,1.0,all,lens,-1,4,1,3594,1,0,0,
Ireland->Spain,language,heldout,6-7-8,1.0,all,randdir,0,30,3,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,1.0,all,randdir,1,13,2,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,1.0,all,randnorm,0,26,1,3594,0,0,0,
Ireland->Spain,language,heldout,6-7-8,1.0,all,randnorm,1,8,1,3594,0,0,0,
Ireland->Spain,language,heldout,6-7-8,2.0,all,lens,-1,3229,9,262,0,0,0,
Ireland->Spain,language,heldout,6-7-8,2.0,all,randdir,0,49,4,257,0,0,0,
Ireland->Spain,language,heldout,6-7-8,2.0,all,randdir,1,9,3,286,0,0,0,
Ireland->Spain,language,heldout,6-7-8,2.0,all,randnorm,0,23,1,3594,0,0,0,
Ireland->Spain,language,heldout,6-7-8,2.0,all,randnorm,1,7,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,0.5,all,lens,-1,8,1,3594,0,0,0,
Ireland->Spain,language,heldout,7-8-9,0.5,all,randdir,0,26,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,0.5,all,randdir,1,25,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,0.5,all,randnorm,0,25,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,0.5,all,randnorm,1,23,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,1.0,all,lens,-1,4,2,286,1,0,0,
Ireland->Spain,language,heldout,7-8-9,1.0,all,randdir,0,27,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,1.0,all,randdir,1,28,4,257,0,0,0,
Ireland->Spain,language,heldout,7-8-9,1.0,all,randnorm,0,24,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,1.0,all,randnorm,1,21,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,2.0,all,lens,-1,2,6,262,1,0,1,
Ireland->Spain,language,heldout,7-8-9,2.0,all,randdir,0,33,3,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,2.0,all,randdir,1,34,4,257,0,0,0,
Ireland->Spain,language,heldout,7-8-9,2.0,all,randnorm,0,17,2,286,0,0,0,
Ireland->Spain,language,heldout,7-8-9,2.0,all,randnorm,1,14,2,286,0,0,0,
Italy->Japan,capital,tuning,3,0.5,all,lens,-1,157,2,21574,0,0,0,
Italy->Japan,capital,tuning,3,0.5,all,randdir,0,3594,1,10598,0,0,0,
Italy->Japan,capital,tuning,3,0.5,all,randdir,1,3259,2,21574,0,0,0,
Italy->Japan,capital,tuning,3,0.5,all,randnorm,0,3354,1,10598,0,0,0,
Italy->Japan,capital,tuning,3,0.5,all,randnorm,1,3169,2,21574,0,0,0,
Italy->Japan,capital,tuning,3,1.0,all,lens,-1,1,180,11790,1,1,1,
Italy->Japan,capital,tuning,3,1.0,all,randdir,0,3632,1,10598,0,0,0,
Italy->Japan,capital,tuning,3,1.0,all,randdir,1,3106,2,21574,0,0,0,
Italy->Japan,capital,tuning,3,1.0,all,randnorm,0,3182,1,10598,0,0,0,
Italy->Japan,capital,tuning,3,1.0,all,randnorm,1,2771,2,21574,0,0,0,
Italy->Japan,capital,tuning,3,2.0,all,lens,-1,1,3914,11790,1,1,1,
Italy->Japan,capital,tuning,3,2.0,all,randdir,0,3729,1,10598,0,0,0,
Italy->Japan,capital,tuning,3,2.0,all,randdir,1,2814,2,21574,0,0,0,
Italy->Japan,capital,tuning,3,2.0,all,randnorm,0,2807,1,10598,0,0,0,
Italy->Japan,capital,tuning,3,2.0,all,randnorm,1,1825,1,10598,0,0,0,
Italy->Japan,capital,tuning,4,0.5,all,lens,-1,509,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,0.5,all,randdir,0,3528,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,0.5,all,randdir,1,3353,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,0.5,all,randnorm,0,3191,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,0.5,all,randnorm,1,3160,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,1.0,all,lens,-1,2,31,309,1,0,1,
Italy->Japan,capital,tuning,4,1.0,all,randdir,0,3665,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,1.0,all,randdir,1,3261,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,1.0,all,randnorm,0,2851,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,1.0,all,randnorm,1,2817,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,2.0,all,lens,-1,1,648,11790,1,1,1,
Italy->Japan,capital,tuning,4,2.0,all,randdir,0,3887,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,2.0,all,randdir,1,3083,2,21574,0,0,0,
Italy->Japan,capital,tuning,4,2.0,all,randnorm,0,2098,3,21574,0,0,0,
Italy->Japan,capital,tuning,4,2.0,all,randnorm,1,1823,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,0.5,all,lens,-1,1735,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,0.5,all,randdir,0,4415,1,10598,0,0,0,
Italy->Japan,capital,tuning,5,0.5,all,randdir,1,3416,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,0.5,all,randnorm,0,3666,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,0.5,all,randnorm,1,3232,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,1.0,all,lens,-1,330,1,10598,0,0,0,
Italy->Japan,capital,tuning,5,1.0,all,randdir,0,5812,1,10598,0,0,0,
Italy->Japan,capital,tuning,5,1.0,all,randdir,1,3295,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,1.0,all,randnorm,0,3801,1,10598,0,0,0,
Italy->Japan,capital,tuning,5,1.0,all,randnorm,1,2867,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,2.0,all,lens,-1,7,11,309,0,0,1,
Italy->Japan,capital,tuning,5,2.0,all,randdir,0,9263,7,262,0,0,0,
Italy->Japan,capital,tuning,5,2.0,all,randdir,1,2788,2,21574,0,0,0,
Italy->Japan,capital,tuning,5,2.0,all,randnorm,0,3754,1,10598,0,0,0,
Italy->Japan,capital,tuning,5,2.0,all,randnorm,1,1804,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,0.5,all,lens,-1,1087,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,0.5,all,randdir,0,3565,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,0.5,all,randdir,1,3463,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,0.5,all,randnorm,0,3374,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,0.5,all,randnorm,1,3842,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,1.0,all,lens,-1,39,3,309,0,0,0,
Italy->Japan,capital,tuning,6,1.0,all,randdir,0,3592,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,1.0,all,randdir,1,3500,1,10598,0,0,0,
Italy->Japan,capital,tuning,6,1.0,all,randnorm,0,3239,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,1.0,all,randnorm,1,4103,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,2.0,all,lens,-1,3,220,36298,1,0,1,
Italy->Japan,capital,tuning,6,2.0,all,randdir,0,3378,5,21574,0,0,0,
Italy->Japan,capital,tuning,6,2.0,all,randdir,1,3519,1,10598,0,0,0,
Italy->Japan,capital,tuning,6,2.0,all,randnorm,0,2910,2,21574,0,0,0,
Italy->Japan,capital,tuning,6,2.0,all,randnorm,1,3427,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,0.5,all,lens,-1,988,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,0.5,all,randdir,0,4249,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,0.5,all,randdir,1,2513,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,0.5,all,randnorm,0,3995,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,0.5,all,randnorm,1,3531,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,1.0,all,lens,-1,50,2,309,0,0,0,
Italy->Japan,capital,tuning,7,1.0,all,randdir,0,5114,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,1.0,all,randdir,1,1848,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,1.0,all,randnorm,0,4657,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,1.0,all,randnorm,1,3536,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,2.0,all,lens,-1,1,114,11790,1,1,1,
Italy->Japan,capital,tuning,7,2.0,all,randdir,0,6818,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,2.0,all,randdir,1,965,1,10598,0,0,0,
Italy->Japan,capital,tuning,7,2.0,all,randnorm,0,6687,2,21574,0,0,0,
Italy->Japan,capital,tuning,7,2.0,all,randnorm,1,3261,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,0.5,all,lens,-1,857,1,10598,0,0,0,
Italy->Japan,capital,tuning,8,0.5,all,randdir,0,3709,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,0.5,all,randdir,1,3491,1,10598,0,0,0,
Italy->Japan,capital,tuning,8,0.5,all,randnorm,0,3913,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,0.5,all,randnorm,1,3108,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,1.0,all,lens,-1,36,1,10598,0,0,0,
Italy->Japan,capital,tuning,8,1.0,all,randdir,0,4058,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,1.0,all,randdir,1,3514,1,10598,0,0,0,
Italy->Japan,capital,tuning,8,1.0,all,randnorm,0,4329,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,1.0,all,randnorm,1,2633,1,10598,0,0,0,
Italy->Japan,capital,tuning,8,2.0,all,lens,-1,2,46,262,1,0,1,
Italy->Japan,capital,tuning,8,2.0,all,randdir,0,5234,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,2.0,all,randdir,1,3318,1,10598,0,0,0,
Italy->Japan,capital,tuning,8,2.0,all,randnorm,0,4630,2,21574,0,0,0,
Italy->Japan,capital,tuning,8,2.0,all,randnorm,1,1512,1,10598,0,0,0,
Italy->Japan,capital,tuning,9,0.5,all,lens,-1,540,1,10598,0,0,0,
Italy->Japan,capital,tuning,9,0.5,all,randdir,0,3437,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,0.5,all,randdir,1,3492,1,10598,0,0,0,
Italy->Japan,capital,tuning,9,0.5,all,randnorm,0,3517,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,0.5,all,randnorm,1,3696,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,1.0,all,lens,-1,13,2,262,0,0,0,
Italy->Japan,capital,tuning,9,1.0,all,randdir,0,3438,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,1.0,all,randdir,1,3556,1,10598,0,0,0,
Italy->Japan,capital,tuning,9,1.0,all,randnorm,0,3390,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,1.0,all,randnorm,1,3822,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,2.0,all,lens,-1,1,151,11790,1,1,1,
Italy->Japan,capital,tuning,9,2.0,all,randdir,0,3464,2,21574,0,0,0,
Italy->Japan,capital,tuning,9,2.0,all,randdir,1,3689,1,10598,0,0,0,
Italy->Japan,capital,tuning,9,2.0,all,randnorm,0,2740,3,21574,0,0,0,
Italy->Japan,capital,tuning,9,2.0,all,randnorm,1,3822,2,21574,0,0,0,
Italy->Japan,capital,tuning,10,0.5,all,lens,-1,192,3,520,0,0,0,
Italy->Japan,capital,tuning,10,0.5,all,randdir,0,3385,2,21574,0,0,0,
Italy->Japan,capital,tuning,10,0.5,all,randdir,1,3508,2,21574,0,0,0,
Italy->Japan,capital,tuning,10,0.5,all,randnorm,0,4008,2,21574,0,0,0,
Italy->Japan,capital,tuning,10,0.5,all,randnorm,1,3736,1,10598,0,0,0,
Italy->Japan,capital,tuning,10,1.0,all,lens,-1,6,23,262,0,0,1,
Italy->Japan,capital,tuning,10,1.0,all,randdir,0,3346,2,21574,0,0,0,
Italy->Japan,capital,tuning,10,1.0,all,randdir,1,3607,1,10598,0,0,0,
Italy->Japan,capital,tuning,10,1.0,all,randnorm,0,4811,3,21574,0,0,0,
Italy->Japan,capital,tuning,10,1.0,all,randnorm,1,3903,5,309,0,0,0,
Italy->Japan,capital,tuning,10,2.0,all,lens,-1,3,438,262,1,0,1,
Italy->Japan,capital,tuning,10,2.0,all,randdir,0,3291,2,21574,0,0,0,
Italy->Japan,capital,tuning,10,2.0,all,randdir,1,3708,1,10598,0,0,0,
Italy->Japan,capital,tuning,10,2.0,all,randnorm,0,6994,8,21574,0,0,0,
Italy->Japan,capital,tuning,10,2.0,all,randnorm,1,3880,21,569,0,0,0,
Italy->Japan,capital,tuning,6-7-8,0.5,all,lens,-1,611,2,21574,0,0,0,
Italy->Japan,capital,tuning,6-7-8,0.5,all,randdir,0,4728,2,21574,0,0,0,
Italy->Japan,capital,tuning,6-7-8,0.5,all,randdir,1,2678,1,10598,0,0,0,
Italy->Japan,capital,tuning,6-7-8,0.5,all,randnorm,0,4457,2,21574,0,0,0,
Italy->Japan,capital,tuning,6-7-8,0.5,all,randnorm,1,2869,1,10598,0,0,0,
Italy->Japan,capital,tuning,6-7-8,1.0,all,lens,-1,34,2,309,0,0,0,
Italy->Japan,capital,tuning,6-7-8,1.0,all,randdir,0,6057,3,21574,0,0,0,
Italy->Japan,capital,tuning,6-7-8,1.0,all,randdir,1,2021,1,10598,0,0,0,
Italy->Japan,capital,tuning,6-7-8,1.0,all,randnorm,0,5685,3,21574,0,0,0,
Italy->Japan,capital,tuning,6-7-8,1.0,all,randnorm,1,1953,1,10598,0,0,0,
Italy->Japan,capital,tuning,6-7-8,2.0,all,lens,-1,3609,2,262,0,0,0,
Italy->Japan,capital,tuning,6-7-8,2.0,all,randdir,0,8917,11,21574,0,0,0,
Italy->Japan,capital,tuning,6-7-8,2.0,all,randdir,1,1062,1,10598,0,0,0,
Italy->Japan,capital,tuning,6-7-8,2.0,all,randnorm,0,9260,26,327,0,0,0,
Italy->Japan,capital,tuning,6-7-8,2.0,all,randnorm,1,495,1,10598,0,0,0,
Italy->Japan,capital,tuning,7-8-9,0.5,all,lens,-1,221,1,10598,0,0,0,
Italy->Japan,capital,tuning,7-8-9,0.5,all,randdir,0,4612,2,21574,0,0,0,
Italy->Japan,capital,tuning,7-8-9,0.5,all,randdir,1,2684,1,10598,0,0,0,
Italy->Japan,capital,tuning,7-8-9,0.5,all,randnorm,0,4572,2,21574,0,0,0,
Italy->Japan,capital,tuning,7-8-9,0.5,all,randnorm,1,3430,2,21574,0,0,0,
Italy->Japan,capital,tuning,7-8-9,1.0,all,lens,-1,17,2,309,0,0,0,
Italy->Japan,capital,tuning,7-8-9,1.0,all,randdir,0,5922,2,21574,0,0,0,
Italy->Japan,capital,tuning,7-8-9,1.0,all,randdir,1,2061,1,10598,0,0,0,
Italy->Japan,capital,tuning,7-8-9,1.0,all,randnorm,0,5360,2,21574,0,0,0,
Italy->Japan,capital,tuning,7-8-9,1.0,all,randnorm,1,3002,2,21574,0,0,0,
Italy->Japan,capital,tuning,7-8-9,2.0,all,lens,-1,2,2707,2869,1,0,1,
Italy->Japan,capital,tuning,7-8-9,2.0,all,randdir,0,8648,4,21574,0,0,0,
